3025902077,4211079743,1039653710,14869632,3352680085
220227458,3885878532,4251287997,4534170,3924594729
1878446202,1571545771,2591034511,5536013,1486170792
1927967008,2779092475,1860689849,1745443,1886720237
2076467460,3674856138,1434298065,4039914,1075452696
3767491230,2683759571,1115950705,241900,2344934728
2847698542,4063649915,1033771836,641964,686263969
2807406225,3237812532,4079490988,3167435,2012526971
251140986,1184002637,2629430493,1878076,2903656215
4075693330,2356918643,478492944,10123476,1530121673
3818589225,545351719,1125586016,11277328,722097181
975782675,4107110315,2470781709,1253819,2137847852
588395678,2286736439,3368397941,2397122,1943669387
3295696135,2783462889,4012595337,3881394,1714945595
12503706,1994202822,3486687439,287506,3586887861
2743432050,2611925252,420216652,5063644,3620963490
527752724,989357458,90436869,3407307,922653759
206135855,1260785682,2339704638,5935860,1395822768
1222644437,2836602694,3936059534,4704479,2498921979
1748472933,929547162,3486826578,1698490,74670507
2482749054,235190725,1097872632,2521880,4094320929
4270136602,2109812451,1252522017,6129317,260077380
1193755996,2301358179,2110193733,1124460,2285091903
296810828,3121918887,2696270930,9150290,1371590329
2464414872,3379055275,3906927306,10242296,1207712217
2755796430,84795792,3220913826,2815272,1473223071
186634402,3624708918,2399709405,830694,3750841382
694816965,148790865,3059420648,11897868,3949721214
3923936479,2225226452,2847771364,6089775,1480851548
2926294191,1945288332,3075336720,2854236,1918385080
2808593517,1834952447,75815587,3342615,3464787711
95660269,4204889587,2567641263,1719413,1342036152
2423521481,3075780257,1310455631,4313944,1511562607
608769012,3852308117,754938443,37537,2745622786
3579611894,2032709039,3106579004,1526360,2526123085
2424125918,3999880616,2505659093,10902090,2151229616
3482477562,2623487784,3869528003,9509576,1982976904
4047395050,30892484,426060743,923031,2680042551
133013537,236241263,900133850,1229456,1779130935
2359430688,853990840,3224366992,3915970,3550508818
3384158082,1631280663,1061218868,2581321,3574282481
4091274794,322976632,880654756,1000371,2547442633
2898020047,1959328998,2921809014,3843547,2266290885
1111908516,3127247071,3068766121,9342380,2632830609
561208071,333957848,2201303410,6128367,3915995956
421097095,1410565996,2640234952,5117380,3257784065
813840383,1962041056,3548950752,1142896,3172628818
3569359663,2636197314,2294251519,827591,537768488
2518252761,2410367124,4072259860,2369584,1096227140
82732601,1762560747,306739492,2955743,1489494011
296136729,2511295418,1298475173,207061,2109550478
632816450,2575872490,1289958036,4770374,2567451462
1386796165,2484540117,1723005436,5718361,3470772046
2789004989,4002349157,1442871733,4963807,1654969065
960902947,4234945570,508306844,998091,1035892865
3933809675,3040415950,2047454304,1972742,3869046986
456592655,3949977018,1382886001,2795191,165833547
824122647,2851325839,4204716207,3148800,2010770225
3707345503,2197550697,1483822212,18501634,120773737
3611329801,2894788168,1603237309,590251,551859534
948831904,2742119723,1813585259,5384149,647306463
3247512165,173581053,1640473074,560153,3564427567
2411497619,3986466583,1959186431,139649,2956299808
570436001,4199146318,2709460803,2760036,2375980438
583534193,740194524,477745546,4416652,909477497
3924531331,2233346758,906199128,373545,3942889398
2218932566,640978056,271252602,1318404,226057462
934077257,3401017702,3919478465,4274971,2017845809
2632684633,3625676514,276494947,2529247,4229440598
2030174308,413199228,753222597,2720807,1115657547
2856221576,1899177541,3454046688,941914,2165003159
2623862582,1805554447,4092681333,1059438,4092661691
2113602265,3172190708,1125707992,2918726,3575106778
1280039037,1615090253,80138111,2498518,2157623471
1372966315,4272810733,967824859,1467290,783393618
1487515317,520851807,939379799,3276986,480204404
3541298770,6277400,303657778,1597627,493744308
348695829,443140028,4204659174,1096363,3737758549
3428416581,849317803,3385110420,3363214,3672142131
1744169035,606173849,2931644310,21227018,717828038
827322628,2843085615,1603269846,235833,906990269
2346302345,2490678368,1537934985,4959201,1651830779
3979669880,1795973121,1132055713,1032088,1073155120
1563159691,864991395,3756059884,6129581,1281662179
95067422,1041708149,1398354565,4615471,1154047328
1619833189,3605579596,1190722432,889453,2020904888
1566979655,1348023909,1937706914,8060414,2428308354
2400863931,2482028641,350370676,2151463,3120454439
363479466,4008865572,4256261076,1778078,4117910935
2753356335,4066546746,3848923701,6984831,3533339087
875034142,1917989550,1592451276,8134171,3590279383
2470128744,216099804,1107785285,4515283,4010859606
918831524,2486240676,2237475272,8290274,2916167115
3035478011,3983968547,78167684,5219799,854935519
1648204860,3819886235,1910517330,10570133,164336993
538557994,3879624981,3561639244,12152256,3984589480
409303947,807004091,4032674263,474506,344674183
44181718,2366236739,2123608011,331054,1429428975
3474579903,565870877,2768919323,2018921,682794806
62396134,1060564780,436159138,8676502,1535549352
641375676,3578305943,3679808623,2036378,643184934
3632278019,2196801439,1783985508,19069859,189716420
4122498321,1709429677,1787176662,6966852,3834065447
1439440623,3116897385,1187835499,1133313,1068647976
1465534158,690109953,2607215911,8957264,1839877050
109819178,1933294271,891173831,829776,1638767841
1843837638,3935117223,489097737,2253652,3769444003
1555625070,2152878574,1628279710,1060795,417610310
3166361241,37004115,2756315777,14709955,1158657881
4136264537,3388524161,2907390767,1114949,3342217459
3939954580,1372708941,2455329818,2383178,312657577
341064893,3473385637,990100426,1056007,3638250638
3187548660,1190942261,2568003859,181572,2790559944
3257622048,1849034377,3914245689,1120824,2502449245
722416189,409174328,2512812130,4179229,3882707353
1232229663,1057344469,1239896940,1503478,1644111851
57851492,339863716,626258974,6585732,375280333
535297967,3014581072,654506198,80542,2934565608
851331863,3779595732,447438078,7359966,2771132728
2766753725,1053298837,152993177,9592106,432648297
3852098760,2723758673,2465993323,7965374,3504886375
1009555127,1620415024,3615367788,829807,823831957
2403670914,3162197826,1123244656,7714494,3301172146
1766773246,665414640,351168319,5639931,2873491538
376865708,659739612,1557528545,2360274,2246961661
958515838,713001210,615641828,1575474,4199481284
4246321169,924577677,3891810332,1059044,3611222769
2190520522,4047066400,1745010777,4493290,2863951533
3501842272,1474771478,3131880066,5728479,1261881509
163031307,146830662,129548618,1224728,1032127871
2740091352,1705908976,3858602986,865853,2691480946
2392286291,160627137,3633002086,2647652,3854411903
296431065,476261540,2418028168,583261,3844332056
56538298,3307975585,2869817618,1525549,2443503671
1367920474,4045346449,1203196845,3548701,2698091351
3529798787,3152047733,367721673,19961357,1250699772
1810036933,636469652,696446012,435517,2162460107
1894028344,1978895873,3442986401,2976446,3099055354
753247881,2444147528,139578945,1731674,3281853856
1140443847,1268435948,251979929,1985800,3780539452
3232037459,3749326634,1565347895,3940439,3954137401
3553892667,3392412196,1255775801,3231416,1910524257
1747907692,1948410478,153904379,1570096,3428801814
587832958,528853779,2393086040,1846873,2977208231
2938896811,2444795293,2037098389,9423631,1205512112
3680668672,3386177781,1077831425,2256941,20120933
2579378836,1030421519,461248920,1722376,3760854760
2189303303,1070585367,2980342162,14143882,3239744554
3608837999,2492101865,988888190,6612825,2769629541
1374973049,3353357500,3302020388,2840662,3680843467
1671463203,3781513436,3146301532,5361540,784056433
3237270932,2010770231,59098875,168905,623451881
2947972579,184945774,444329890,4013164,1394698814
1479749309,2512471110,2783001439,1168404,1665485078
2431768114,313938623,2624981233,2125992,3265487176
4052820519,1713532220,2474869643,685062,14983955
2680858943,2797261273,2561394837,4125366,2318365761
3611398182,1959385784,452893918,6816468,109792351
1098364987,1887114935,3397318181,638157,2548218944
2399449101,2921014168,3747665662,3616415,1145514683
4278267968,585654464,3785816167,4361600,3313594794
3275066212,1776334734,1914434564,4548959,48407670
2338695801,1652360056,1138777024,6650417,379355841
3313092384,1016937845,350329542,3803153,3409102971
104635229,717717801,3252780039,1843922,3565547297
2406891851,2822519550,1132044226,9381400,3598453496
2577590558,3723050866,1732502077,2894801,2628181943
454525327,3871911970,3772024632,68270,3362623043
617509733,2409607089,1891424664,517546,2326992147
381094557,3769292366,2667607965,7323382,30626015
4023752653,3507407818,414765328,6428840,135785961
368742016,1623135783,1246383168,4461385,146225339
347655063,1719330241,2525746425,425256,354747199
800605852,3528029460,114190165,7517956,3674827020
4168023177,1128680366,2081279107,3477,1598338548
2890972060,940067720,2386873404,1520427,2876157355
4211655604,948656906,2270166233,2708013,3601676566
241082304,1149885666,272290884,1155056,2686737010
223195723,1509442845,636904654,4968266,2449497389
3265941423,1843322167,2107771039,11690877,1037535645
2032273208,2461774986,2971216515,3914256,3199356469
1240453067,4291012191,824642989,1842065,3124788586
1996530745,2790677524,3594211190,3165516,851571186
2467763372,2716297011,376254457,2030760,1425537586
1437730716,2713028997,2947744697,4756682,770692598
2579258301,2784634969,3756212264,196739,424723286
3667728829,1646371974,1204544006,1729779,3380789687
4176440487,3585164465,1900706444,5655962,1859324073
1471508420,3245093868,2147675080,1866408,915383866
2803092051,3515295733,2900181182,683963,4088013644
1725735692,1375484265,3906249398,17746807,1633759813
3753870044,3281455102,472469603,5171128,1544194704
3001917721,4257693840,2920781868,2999395,1782997685
1029861797,1805569703,1691878032,5178589,1344139387
1864301798,2682383374,2930518966,105350,2595749057
2309524371,1709023022,3109804714,1265085,3232097332
224902214,2774567228,3085765552,8573463,2473645524
963780355,3224019717,4215296053,6090822,2667506120
2890731977,3016743603,3620059144,1693683,810064796
1725918705,82497076,3781477080,504812,1668339691
3502224781,2595436726,44886930,5600124,3289115244
3362796839,2058331699,235893077,2114079,3832655014
855104649,2620266444,839636935,3568795,2376220358
2840389701,3055405706,1676611070,2539020,4282404886
3770159530,2883288130,2685775291,10423601,1216789587
3559005653,1775464798,3418513314,758279,640960911
833074466,2058384518,2479014838,3401080,489161470
458259127,1307536812,2301178164,2846104,3502988197
1232468645,3553982656,394143789,231476,3049216820
77801664,2016735310,1587348373,3392904,1578473899
2037048848,3077121163,493338249,6979693,479231457
1461541464,2846105784,538499195,195059,690174015
956481987,966792240,668239550,352186,783223636
1756870084,2282100645,852773484,662270,3040036627
4023157973,722892250,1542961038,580995,1490942343
892014548,1423095534,705328693,2059640,2052324860
33324713,2477036339,2439419473,1958168,1147297473
2432068449,1544767514,1095191642,3174242,1062915763
1405865634,4189011469,1909462582,983283,3660716820
2298809189,901653359,1429785027,265190,3665377456
2745557521,1116720062,1287813893,1002143,3197408211
4234627223,2878859818,2626305129,1715825,2704972631
3673065851,1622486425,1637321958,668496,3116535738
2276086360,2878691135,2695772640,118919,79274167
3727910850,390712899,2095138369,3479388,166640276
1887577766,462083813,4275994287,3329759,2531434624
2704960154,4153859101,1005654105,2148005,421938825
224743920,3691310646,511904839,163031,1643519842
1356460830,165778868,4003315124,88398,1432563353
587790033,1123382002,699981064,2002438,2230230635
3839410454,2250010803,1009226200,4636013,1064925547
680411833,786372149,1694820680,397360,1177189735
1707154739,587181531,1966822756,731300,3222616837
2854313706,1616877992,746243850,4627403,3239640063
517444874,1776834773,3372939381,3431510,854508859
3843190068,441356827,2489943064,8054104,389998817
3072189444,1990836509,2688510989,7476077,3228703462
1392299557,3333889158,666708794,6486215,2762369726
1437389998,1754564519,2615508305,3381532,15665511
2549214049,547518142,1880606449,1072954,298122304
1198965632,4105917962,1934500254,3934812,3217830042
3932580478,2194195994,884362005,15510215,129053069
1577037724,2871243846,3765179225,9723937,3162896914
222737970,551879557,1068803636,1220648,3540303495
4093110244,252264357,165457489,1712362,301456815
1636265587,2820087671,2772265730,2120954,925380678
1438220020,2374919568,3556481127,934895,2000938447
325503917,129308755,3244128149,2378435,3559265652
3420453325,838979451,644187439,1685578,4264030566
1960950507,2198041722,1343569674,6204696,3926407041
3719674008,3387986113,487560476,3129197,1388623639
3717058668,1276903778,172145031,8838260,135522448
4238259418,3757327388,3971849464,974484,1002252365
840028414,2768880460,788504305,2482535,1204425427
901865544,2858912852,1054679831,10375792,3885278557
3060696882,2597852667,1399843976,8626991,1631542099
3041333530,981988781,3527671468,5207805,2843209276
519867200,2808901254,1383756049,5148179,3142359447
1825603908,1323714219,2221311881,497003,869059901
3669504187,1062301730,3283051348,5427690,793280113
1810789159,304942937,1921545820,8901131,2359661021
3296797769,3312550510,641668448,7138816,572672971
3519518174,1930412745,595753002,8705447,1331723202
1104400047,861634167,1068332955,7031063,2784852416
592396269,1615194001,2471539085,416191,3818598731
782213449,2693701913,476827787,172643,2443416838
657750615,514023766,3680540116,2964440,2254005667
1095014985,2788471395,1817918708,4064556,1061927465
1570385469,4161500058,1766723838,228184,4280507071
220263876,2848556876,2703654740,1759743,1821686286
631088275,2130612205,2282081701,768088,2535460965
602820286,4238277332,2170429977,10918385,1699890910
878566306,2612650056,1300129944,2291588,1666149479
134827591,3549759515,1992423932,14870399,117767647
2398429009,3861684381,1676838949,16150,3531041250
136364732,2461933124,1745175264,2305368,1182505974
699187447,3687878087,1187242068,239073,3691109323
311808312,3206010097,2655182149,917040,2124160028
3156592487,4129192755,3861440708,5304563,1843031599
959269130,245405352,190174362,1534893,4037154672
431024976,120023573,574649293,1048888,2478049554
2311631124,2177398482,621790741,2409431,599637569
2279290751,3654527597,882052588,8573175,3744029092
3241365524,1300186540,3342638338,5270035,948368767
124682547,296845854,3574722554,7506796,4285500204
3582066306,3814114270,3963529299,4128829,1362224127
3747573106,1627539870,2055942486,3674417,2589823990
308889279,1474607596,2306082110,5403215,20072947
1152566044,190874759,593927650,1682114,608674807
2343426558,1285132025,51155026,3251662,1267988094
917363300,3410660413,1345361088,373509,2571611934
2649559817,4022985612,2593862720,1089888,1966566632
717293057,1399593212,1786983899,3961735,3296692781
59906373,954751692,3685869292,4019734,959936068
1943707050,596620802,2318538815,988463,1588061435
3946204279,2286460935,3382300065,9369037,2184202056
551907538,390982591,1247480500,1560327,2125397474
3017462059,486518222,3987806145,1885046,2435352556
2259911548,4031816317,3738592336,917455,3287300341
1493734582,3708263093,1422221715,679514,3376846959
79177540,1964379619,2846525167,4734061,853885895
2193837457,2957815811,3035185977,1977851,3193745302
3639084613,2847759365,2131108728,997607,1615829530
563982038,2404730519,3270268906,8681080,828501863
3483550882,2326575558,4022371448,1954899,3368218137
1307537823,742940774,3002610805,828573,2090911756
2940058154,4219678790,2508116604,610452,428480093
3891914725,861063895,2863058260,5468682,2834845200
3564000752,3406958219,1179206349,3265067,4071825035
905196240,2769752580,2378832242,2072158,2827740985
3056871175,3004615252,4049738397,13115050,4031106704
1386690053,120581761,1161007773,14132159,1070551565
1005049750,1698247618,2764030994,4738836,476661922
222297663,2086546768,1614950982,5773376,1515125600
3366740461,238275003,828007875,4260275,3887211092
2211544377,1473805818,3909292282,12374012,1821670494
88975253,1381493468,1839265311,21398730,3129776472
157147236,3802426888,4083792243,1922392,4052089330
361424421,3801396024,3112478193,16704026,452071223
253417049,691147653,2193635703,856410,185359015
4158402407,3515932913,901239603,81249,1431662732
1409698243,3134293280,3447481705,2390413,2164943823
2454988424,3746979257,412462802,2772810,3787373996
3951588773,1699520984,3279726959,4233280,1164189509
2781510566,911337417,794821230,1791635,163361780
1536916162,3195197073,4145714653,6875207,4087539146
1288376753,1668783723,1250022865,363012,410629772
1351032887,3347519606,384093199,4597835,2254345823
2557156306,125754306,534820554,7590576,2859801920
827232416,3841179366,2959996875,3582578,1249482387
3287088564,3174783180,1574995242,580392,3448500111
978516929,3992102613,1656161052,5601436,339955581
2906119383,4282002269,2798451293,4305784,2154764828
688931405,1965595620,20755247,2323315,3565231069
608861085,2097294021,4236110185,5022101,231609363
443684957,3059078722,4084951941,2851395,377564664
1560896178,2815734013,691594268,2475177,2486509069
583573529,1972079213,1463330793,1682117,2501111759
983757093,2831050112,21530385,2089812,1117359280
3631168229,1109484206,3149836502,4241432,1681584087
1299170243,607471627,1110606152,4652267,1562685067
2842502094,4068261785,3901023381,1506027,312748425
3839828678,95209829,4188403378,5211926,3225768693
3524690768,2310686079,2273507473,3656366,1134141662
3330317738,1815129104,3375659221,10289223,1684903876
3720509161,1162726147,476088337,710736,1828767139
1038808776,3500399513,1677587763,1449123,2344265254
498426636,163847277,1912447072,11016246,2672297192
1984969375,1254462505,189504476,360950,503560781
1912350997,1808373935,2482353302,6121269,3506687504
2629306222,1008526791,1298983826,12120053,2746133477
1163055756,4051055125,115049079,5609714,1655242028
1839431254,1698610229,3899337008,1418772,4230597771
2620006804,5173833,1969346080,4809413,4086574091
3960393605,3260202276,3203585477,8012918,3210173727
3952898679,1545694986,4215455166,744800,162363993
1670447088,81381095,1259266596,13941232,3249541480
873748739,1575338561,554778688,2097387,1125048249
271689979,2138299603,3119930843,6769019,2989215657
804465566,1198530433,247677236,1793468,608909819
1313266018,2067794814,1053477805,1462334,466247059
746561653,2094377696,508584207,3852728,213524710
2050858054,166872396,4258682746,1426091,918596824
3866596775,467552612,475392228,616696,2497503655
1062121466,4038300994,1389493396,2001655,508673119
1012778062,2380718422,3011079947,15011187,29949077
691405254,887819042,325750308,6641196,2190319829
3856944838,1599530327,25400747,6567456,697176379
2255518226,2997517923,454428231,2556314,429618189
394911451,623776978,457584780,6759848,1645887280
2720746124,1293559780,663204985,1416843,3303537692
3434017096,2806545962,3945903481,3055363,3288700413
2579776155,1917637064,3068024855,361991,3211129039
459377061,4106391763,1359072121,217798,1168147510
1542555118,2854767681,2375105192,2654464,1434725321
1579402920,2376787921,628170995,3041126,3411829762
1850277557,2408485381,1376447296,3175780,265843019
2051570017,1749019210,3048537894,1257808,1755746418
2206074290,3400077585,2554705047,1258035,4089613638
3740358299,209471607,2624448607,3939189,560042513
1658370341,1316515577,415111146,948043,601010305
700186810,2106669012,3341228845,1064969,1194186620
1766970208,1805411724,1043916319,5316509,2050541998
2255803995,2755661551,1749700422,124183,336129736
3089600459,90053700,2918224651,3503649,3792768786
2088559687,786668565,1564291007,265821,1531179804
3000925842,2474210119,2570305398,778321,873333308
3938910243,1819823649,1925874842,1961435,3943570840
3433832234,2032810669,1735935299,59216,109738243
4181696426,1061767008,3083339536,4188902,297069026
2513825455,184895961,873641489,2099239,2326582100
3283860939,1314609190,4077439506,283425,622883091
3802097431,4150549230,3611206097,5608984,117506194
628252371,3814972207,4252143195,6272118,1382477372
2183530534,2188486433,3840042649,1982753,2070990454
2198424880,3946741136,1641371664,263301,1654228644
507221934,3254877535,4159820301,402941,1509537061
3211874391,728002614,3435174947,839110,607475942
563580091,3022507947,1448069893,2091636,1577140098
2773887809,1218454977,19497280,1711904,1780527442
1189407125,1151820812,4195290148,275462,4016820897
1524506249,1738391476,1029443201,3344208,3509256426
877689362,705721017,2180527488,4169970,4023957889
3022001738,3405458505,512086722,4969719,1922734878
3066463022,1949667301,2642950609,9419267,3537605057
3948939513,1716544291,3845632821,4336988,1443314520
1698981126,421139284,3338063598,1032155,794802881
3063832802,3169365100,3747492692,620697,2440622725
735541521,3113898830,3549998811,4204100,1393129443
1345081335,2992740838,2206747439,8788386,2220461930
2916945301,1010182873,2622526838,707414,4161094276
2200662629,1389301564,546466004,6547234,1296988132
1323455091,778706405,811309948,4837792,3406333181
2930870525,70398856,238413489,2385143,1647995064
30982505,1906164141,2123355074,2414427,3418154416
1952948053,2266715720,4232685331,6366472,2138125523
1490400374,3090671830,3548743653,9434698,823821132
262276361,1930559527,3899093239,1592281,3966382470
1906399783,1833842952,3478290074,5490031,2235972228
3987375522,2418263250,3069582223,4107197,4065958033
2590259932,2836705746,3665183947,2175662,2468066765
4155056002,3774887560,3357436142,4402276,988355211
1473869021,519227925,1204046875,2310551,2353097833
2815688937,296629545,1597391975,14860609,2736606823
3676227599,1879883421,2115824307,5595982,1991832254
116554405,1599082069,830719812,10122419,1333396084
2139725529,35896659,3249179385,3425079,2375335841
1134556799,2684515167,1894456377,4563339,3552897599
1614652593,1535540342,1736445694,12081667,1326122080
2300477165,2061726084,1077377451,8124304,3630426739
2254161856,917351662,4097778652,132129,2468651778
2927101820,3503731612,2480069896,3914864,2341761728
